"abs $t1,$t2             ",,Pseudo Instruction,"abs $t1,$t2             ",Absolute value : Set $t1 to absolute value of $t2 (algorithm from Hacker's Delight)
"abs.d $f2,$f4           ",Floating Point Absolute Value,"abs.fmt fd, fs","abs.d $f2,$f4           ","Floating point absolute value double precision : Set $f2 to absolute value of $f4, double precision"
"abs.s $f0,$f1           ",,,"abs.s $f0,$f1           ","Floating point absolute value single precision : Set $f0 to absolute value of $f1, single precision"
"add $t1,$t2,$t3         ",Add Word,"add rd, rs, rt ","add $t1,$t2,$t3         ",Addition with overflow : set $t1 to ($t2 plus $t3)
"add.d $f2,$f4,$f6       ",Floating Point Add,"add.fmt fd, fs, ft","add.d $f2,$f4,$f6       ",Floating point addition double precision : Set $f2 to double-precision floating point value of $f4 plus $f6
"add.s $f0,$f1,$f3       ",,,"add.s $f0,$f1,$f3       ",Floating point addition single precision : Set $f0 to single-precision floating point value of $f1 plus $f3
"addi $t1,$t2,-100       ",Add Immediate Word,"addi rt, rs, imm ","addi $t1,$t2,-100       ",Addition immediate with overflow : set $t1 to ($t2 plus signed 16-bit immediate)
"addi $t1,$t2,100000     ",,,"addi $t1,$t2,100000     ",Addition Immediate : set $t1 to ($t2 plus 32-bit immediate)
"addiu $t1,$t2,-100      ",Add Immediate Unsigned Word,"addiu rt, rs, imm","addiu $t1,$t2,-100      ","Addition immediate unsigned without overflow : set $t1 to ($t2 plus signed 16-bit immediate), no overflow"
"addiu $t1,$t2,100000    ",,,"addiu $t1,$t2,100000    ","Addition Immediate Unsigned: set $t1 to ($t2 plus 32-bit immediate), no overflow"
"addu $t1,$t2,$t3        ",Add Unsigned Word,"addu rd, rs, rt ","addu $t1,$t2,$t3        ","Addition unsigned without overflow : set $t1 to ($t2 plus $t3), no overflow"
"and $t1,$t2,$t3         ",And,"and rd, rs, rt ","and $t1,$t2,$t3         ",Bitwise AND : Set $t1 to bitwise AND of $t2 and $t3
"andi $t1,$t2,100        ",And Immediate,"andi rt, rs, imm","andi $t1,$t2,100        ",Bitwise AND immediate : Set $t1 to bitwise AND of $t2 and zero-extended 16-bit immediate
"andi $t1,$t2,100000     ",,,"andi $t1,$t2,100000     ",AND Immediate : set $t1 to ($t2 bitwise-AND 32-bit immediate)
b label                 ,Unconditional Branch,b offset (Pseudo Instruction),b label                 ,Branch : Branch to statement at label unconditionally
"bc1f 1,label            ",Branch on FP False,"bc1f cc, offset","bc1f 1,label            ","Branch if specified FP condition flag false (BC1F, not BCLF) : If Coprocessor 1 condition flag specified by immediate is false (zero) then branch to statement at label's address"
bc1f label              ,,bc1f offset (cc = 0 implied) ,bc1f label              ,"Branch if FP condition flag 0 false (BC1F, not BCLF) : If Coprocessor 1 condition flag 0 is false (zero) then branch to statement at label's address"
"bc1t 1,label            ",Branch on FP True,"bc1t cc, offset","bc1t 1,label            ","Branch if specified FP condition flag true (BC1T, not BCLT) : If Coprocessor 1 condition flag specified by immediate is true (one) then branch to statement at label's address"
bc1t label              ,,bc1t offset (cc = 0 implied) ,bc1t label              ,"Branch if FP condition flag 0 true (BC1T, not BCLT) : If Coprocessor 1 condition flag 0 is true (one) then branch to statement at label's address"
"beq $t1,$t2,label       ",Branch on Equal,"beq rs, rt, offset","beq $t1,$t2,label       ",Branch if equal : Branch to statement at label's address if $t1 and $t2 are equal
"beqz $t1,label          ",,Pseudo Instruction,"beqz $t1,label          ",Branch if EQual Zero : Branch to statement at label if $t1 is equal to zero
"bge $t1,$t2,label       ",,Pseudo Instruction,"bge $t1,$t2,label       ",Branch if Greater or Equal : Branch to statement at label if $t1 is greater or equal to $t2
"bgeu $t1,$t2,label      ",,Pseudo Instruction,"bgeu $t1,$t2,label      ",Branch if Greater or Equal Unsigned : Branch to statement at label if $t1 is greater or equal to $t2 (unsigned compare)
"bgez $t1,label          ",Branch on Greater Than or Equal to Zero,"bgez rs, offset","bgez $t1,label          ",Branch if greater than or equal to zero : Branch to statement at label's address if $t1 is greater than or equal to zero
"bgezal $t1,label        ",Branch on Greater Than or Equal to Zero and Link,"bgezal rs, offset","bgezal $t1,label        ","Branch if greater then or equal to zero and link : If $t1 is greater than or equal to zero, then set $ra to the Program Counter and branch to statement at label's address"
"bgt $t1,$t2,label       ",,Pseudo Instruction,"bgt $t1,$t2,label       ",Branch if Greater Than : Branch to statement at label if $t1 is greater than $t2
"bgtu $t1,$t2,label      ",,Pseudo Instruction,"bgtu $t1,$t2,label      ",Branch if Greater Than Unsigned: Branch to statement at label if $t1 is greater than $t2 (unsigned compare)
"bgtz $t1,label          ",Branch on Greater Than Zero,"bgtz rs, offset","bgtz $t1,label          ",Branch if greater than zero : Branch to statement at label's address if $t1 is greater than zero
"ble $t1,$t2,label       ",,Pseudo Instruction,"ble $t1,$t2,label       ",Branch if Less or Equal : Branch to statement at label if $t1 is less than or equal to $t2
